enrollee_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,target_label,experience_num,last_new_job_num,company_size_num,experience_group,city_group,training_group,job_change_flag
12384,city_70,0.698,Unknown,Has relevent experience,Unknown,Unknown,Unknown,>20,Unknown,Unknown,>4,33,0,Stay,21,5,4,Senior,Medium,Medium,No
11986,city_90,0.698,Male,Has relevent experience,Part time course,Masters,STEM,5,<10,Early Stage Startup,1,15,0,Stay,5,1,1,Junior,Medium,Low,No
31033,city_16,0.91,Unknown,No relevent experience,Full time course,High School,Unknown,3,Unknown,Unknown,1,8,0,Stay,3,1,4,Junior,High,Low,No
14835,city_173,0.878,Female,Has relevent experience,Part time course,High School,Unknown,2,100-500,NGO,1,22,0,Stay,2,1,4,Junior,High,Low,No
3728,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,4,13,0,Stay,21,4,7,Senior,High,Low,No
3024,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Public Sector,1,246,0,Stay,21,1,1,Senior,High,Very High,No
23508,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Pvt Ltd,1,22,0,Stay,9,1,2,Mid,High,Low,No
29457,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Funded Startup,1,81,0,Stay,21,1,1,Senior,High,High,No
12297,city_175,0.7759999999999999,Unknown,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Funded Startup,1,11,0,Stay,4,1,2,Junior,High,Low,No
27708,city_94,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,5000-9999,Unknown,,24,1,Job Change,5,1,7,Junior,Medium,Low,Yes
3065,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,50,0,Stay,21,1,4,Senior,High,Medium,No
29226,city_104,0.924,Male,No relevent experience,Full time course,High School,Unknown,6,Unknown,Unknown,never,15,0,Stay,6,0,4,Mid,High,Low,No
5493,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,31,0,Stay,21,5,2,Senior,High,Medium,No
2891,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,never,84,0,Stay,21,0,3,Senior,High,High,No
32509,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,4,10000+,Pvt Ltd,1,42,0,Stay,4,1,8,Junior,High,Medium,No
31841,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,>4,105,1,Job Change,10,5,2,Mid,Medium,Very High,Yes
907,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,72,0,Stay,21,5,3,Senior,High,High,No
29526,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Pvt Ltd,>4,42,1,Job Change,14,5,2,Senior,High,Medium,Yes
10956,city_94,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Early Stage Startup,1,152,0,Stay,15,1,3,Senior,Medium,Very High,No
26099,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,60,0,Stay,12,1,8,Senior,High,High,No
26163,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,2,Unknown,Unknown,never,8,0,Stay,2,0,4,Junior,Medium,Low,No
4120,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,13,Unknown,Unknown,3,17,1,Job Change,13,3,4,Senior,High,Low,Yes
7335,city_83,0.923,Male,No relevent experience,no_enrollment,High School,Unknown,1,Unknown,Unknown,1,33,0,Stay,1,1,4,Entry,High,Medium,No
706,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Funded Startup,never,38,0,Stay,4,0,4,Junior,High,Medium,No
9890,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,14,<10,Early Stage Startup,2,178,0,Stay,14,2,1,Senior,High,Very High,No
32683,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,11,0,Stay,15,1,3,Senior,High,Low,No
27104,city_36,0.893,Male,Has relevent experience,no_enrollment,High School,Unknown,>20,Unknown,Unknown,never,87,0,Stay,21,0,4,Senior,High,High,No
7731,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Unknown,Unknown,never,84,0,Stay,13,0,4,Senior,High,High,No
31943,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Early Stage Startup,2,32,0,Stay,21,2,4,Senior,High,Medium,No
22899,city_100,0.887,Unknown,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,31,1,Job Change,9,1,4,Mid,High,Medium,Yes
33339,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,500-999,Public Sector,1,39,0,Stay,2,1,5,Junior,Medium,Medium,No
20866,city_59,0.775,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,1,12,0,Stay,7,1,2,Mid,High,Low,No
21634,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,50,0,Stay,5,1,8,Junior,Medium,Medium,No
29529,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,55,1,Job Change,3,1,4,Junior,High,High,Yes
4478,city_11,0.55,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,,7,1,Job Change,5,1,3,Junior,Low,Low,Yes
32095,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,2,50-99,Early Stage Startup,1,104,0,Stay,2,1,3,Junior,High,Very High,No
18272,city_160,0.92,Unknown,Has relevent experience,Full time course,Graduate,Business Degree,>20,Unknown,Unknown,>4,90,1,Job Change,21,5,4,Senior,High,High,Yes
30098,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,>20,100-500,Pvt Ltd,>4,8,0,Stay,21,5,4,Senior,High,Low,No
23825,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,never,102,0,Stay,2,0,4,Junior,Medium,Very High,No
7672,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,<1,10/49,Pvt Ltd,1,202,1,Job Change,0,1,2,Entry,Medium,Very High,Yes
5633,city_145,0.555,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,22,0,Stay,4,1,4,Junior,Low,Low,No
30695,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Pvt Ltd,never,42,0,Stay,3,0,4,Junior,Medium,Medium,No
5573,city_160,0.92,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,4,Unknown,Pvt Ltd,never,50,0,Stay,4,0,4,Junior,High,Medium,No
24936,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Funded Startup,1,88,0,Stay,3,1,3,Junior,Medium,High,No
397,city_73,0.754,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,4,81,0,Stay,5,4,6,Junior,High,High,No
31602,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,7,0,Stay,21,1,8,Senior,High,Low,No
5278,city_21,0.624,Male,No relevent experience,no_enrollment,Unknown,Unknown,3,Unknown,Pvt Ltd,never,218,0,Stay,3,0,4,Junior,Medium,Very High,No
16814,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,62,0,Stay,21,5,8,Senior,High,High,No
19249,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,83,0,Stay,6,1,3,Mid,High,High,No
9475,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,11,0,Stay,9,5,6,Mid,High,Low,No
4865,city_114,0.926,Male,No relevent experience,Part time course,Phd,STEM,>20,50-99,Unknown,>4,10,0,Stay,21,5,3,Senior,High,Low,No
20881,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,1,114,0,Stay,10,1,6,Mid,High,Very High,No
21563,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,1,36,0,Stay,3,1,3,Junior,Medium,Medium,No
25114,city_102,0.804,Unknown,No relevent experience,Unknown,Masters,STEM,6,10/49,Pvt Ltd,1,17,0,Stay,6,1,2,Mid,High,Low,No
26002,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,never,80,1,Job Change,2,0,4,Junior,High,High,Yes
8528,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Public Sector,>4,108,0,Stay,21,5,3,Senior,High,Very High,No
6141,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,45,0,Stay,2,2,4,Junior,High,Medium,No
27667,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,never,77,0,Stay,5,0,4,Junior,High,High,No
2821,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,8,0,Stay,15,2,4,Senior,High,Low,No
21216,city_173,0.878,Unknown,No relevent experience,no_enrollment,Graduate,STEM,5,Unknown,Unknown,1,28,0,Stay,5,1,4,Junior,High,Medium,No
25495,city_142,0.727,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,>4,37,0,Stay,9,5,4,Mid,Medium,Medium,No
20791,city_16,0.91,Unknown,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,2,108,1,Job Change,2,2,4,Junior,High,Very High,Yes
28015,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,2,162,0,Stay,13,2,5,Senior,High,Very High,No
10685,city_73,0.754,Unknown,Has relevent experience,Full time course,High School,Unknown,9,Unknown,Unknown,>4,41,0,Stay,9,5,4,Mid,High,Medium,No
405,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,4,4,0,Stay,19,4,4,Senior,High,Low,No
13891,city_71,0.884,Female,No relevent experience,no_enrollment,Phd,STEM,3,1000-4999,Public Sector,1,41,0,Stay,3,1,6,Junior,High,Medium,No
33050,city_165,0.903,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,2,12,0,Stay,17,2,8,Senior,High,Low,No
399,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,190,0,Stay,21,1,3,Senior,High,Very High,No
8202,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,>4,29,1,Job Change,7,5,3,Mid,Medium,Medium,Yes
8751,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Public Sector,1,11,0,Stay,6,1,4,Mid,High,Low,No
20744,city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,3,10000+,Pvt Ltd,1,30,0,Stay,3,1,8,Junior,High,Medium,No
25380,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Unknown,>4,39,0,Stay,13,5,4,Senior,High,Medium,No
24617,city_102,0.804,Male,Has relevent experience,Full time course,High School,Unknown,9,Unknown,Unknown,1,16,0,Stay,9,1,4,Mid,High,Low,No
12509,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,5,0,Stay,21,5,3,Senior,High,Low,No
25473,city_26,0.698,Male,No relevent experience,Full time course,High School,Unknown,8,Unknown,Unknown,never,39,0,Stay,8,0,4,Mid,Medium,Medium,No
13083,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,>4,29,0,Stay,10,5,3,Mid,High,Medium,No
12454,city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,4,50-99,NGO,2,210,0,Stay,4,2,3,Junior,Medium,Very High,No
3500,city_103,0.92,Other,No relevent experience,Part time course,High School,Unknown,6,50-99,Funded Startup,1,54,0,Stay,6,1,3,Mid,High,High,No
15922,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,44,0,Stay,9,3,3,Mid,High,Medium,No
6685,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Unknown,Unknown,>4,47,0,Stay,15,5,4,Senior,High,Medium,No
28838,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,>4,74,0,Stay,21,5,6,Senior,High,High,No
24082,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,Pvt Ltd,1,8,1,Job Change,6,1,2,Mid,Medium,Low,Yes
24846,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,7,Unknown,Unknown,never,20,1,Job Change,7,0,4,Mid,Medium,Low,Yes
1020,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,162,0,Stay,3,1,5,Junior,High,Very High,No
6189,city_36,0.893,Unknown,No relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,110,0,Stay,2,1,3,Junior,High,Very High,No
16994,city_46,0.762,Other,Has relevent experience,Part time course,High School,Unknown,3,10/49,Pvt Ltd,1,262,0,Stay,3,1,2,Junior,High,Very High,No
13135,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Unknown,Unknown,1,6,0,Stay,14,1,4,Senior,High,Low,No
14578,city_64,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,9,10/49,Pvt Ltd,1,19,1,Job Change,9,1,2,Mid,Medium,Low,Yes
20732,city_64,0.6659999999999999,Other,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,23,1,Job Change,21,5,3,Senior,Medium,Low,Yes
16496,city_21,0.624,Male,No relevent experience,Unknown,Graduate,STEM,<1,Unknown,Unknown,1,107,1,Job Change,0,1,4,Entry,Medium,Very High,Yes
16537,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Unknown,>4,134,0,Stay,15,5,8,Senior,High,Very High,No
17358,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Early Stage Startup,1,40,0,Stay,11,1,2,Senior,High,Medium,No
21933,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,11,0,Stay,12,1,3,Senior,High,Low,No
7342,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Unknown,Unknown,3,102,0,Stay,11,3,4,Senior,High,Very High,No
5630,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,never,100,0,Stay,2,0,4,Junior,Medium,High,No
24152,city_83,0.923,Male,No relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,never,30,0,Stay,3,0,8,Junior,High,Medium,No
17762,city_103,0.92,Unknown,No relevent experience,no_enrollment,High School,Unknown,5,Unknown,Unknown,1,20,1,Job Change,5,1,4,Junior,High,Low,Yes
4310,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,4,0,Stay,14,3,6,Senior,High,Low,No
5142,city_16,0.91,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,5,Unknown,Unknown,never,15,0,Stay,5,0,4,Junior,High,Low,No
22319,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,Unknown,Unknown,1,14,1,Job Change,0,1,4,Entry,Medium,Low,Yes
30912,city_83,0.923,Male,No relevent experience,no_enrollment,Primary School,Unknown,1,Unknown,Pvt Ltd,never,103,0,Stay,1,0,4,Entry,High,Very High,No
20976,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,1000-4999,Public Sector,2,40,0,Stay,5,2,6,Junior,High,Medium,No
13150,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,2,27,0,Stay,21,2,4,Senior,High,Medium,No
12206,city_114,0.926,Male,No relevent experience,no_enrollment,High School,Unknown,10,100-500,Pvt Ltd,>4,46,0,Stay,10,5,4,Mid,High,Medium,No
9407,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,Unknown,7,50-99,Pvt Ltd,>4,110,0,Stay,7,5,3,Mid,High,Very High,No
13152,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,96,0,Stay,13,1,3,Senior,High,High,No
1069,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,57,0,Stay,5,2,8,Junior,High,High,No
25418,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,1,240,0,Stay,6,1,4,Mid,High,Very High,No
22689,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,4,42,0,Stay,4,4,3,Junior,High,Medium,No
5104,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,7,Unknown,Unknown,1,16,1,Job Change,7,1,4,Mid,High,Low,Yes
13994,city_12,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,40,1,Job Change,21,0,3,Senior,Medium,Medium,Yes
27064,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,2,94,0,Stay,5,2,4,Junior,High,High,No
14598,city_37,0.794,Unknown,No relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,160,0,Stay,9,1,7,Mid,High,Very High,No
9571,city_173,0.878,Male,No relevent experience,Part time course,Graduate,STEM,10,10/49,Early Stage Startup,1,25,0,Stay,10,1,2,Mid,High,Low,No
30854,city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,1,11,0,Stay,9,1,1,Mid,Low,Low,No
25290,city_173,0.878,Unknown,Has relevent experience,no_enrollment,High School,Unknown,<1,100-500,Pvt Ltd,1,29,0,Stay,0,1,4,Entry,High,Medium,No
29640,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Unknown,Unknown,1,23,0,Stay,8,1,4,Mid,Medium,Low,No
17519,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,2,113,0,Stay,10,2,2,Mid,Medium,Very High,No
12111,city_73,0.754,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15,Unknown,Unknown,2,56,0,Stay,15,2,4,Senior,High,High,No
6085,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,1,39,1,Job Change,2,1,4,Junior,High,Medium,Yes
27277,city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,20,0,Stay,2,1,6,Junior,High,Low,No
31692,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,10000+,Pvt Ltd,1,40,0,Stay,21,1,8,Senior,High,Medium,No
6052,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,56,0,Stay,21,5,1,Senior,High,High,No
18161,city_145,0.555,Unknown,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,1,106,0,Stay,4,1,4,Junior,Low,Very High,No
12934,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,19,500-999,Pvt Ltd,2,64,0,Stay,19,2,5,Senior,High,High,No
30400,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,51,0,Stay,5,1,8,Junior,High,High,No
26419,city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,41,0,Stay,6,2,6,Mid,High,Medium,No
4188,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,150,0,Stay,20,5,4,Senior,High,Very High,No
12117,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,320,0,Stay,4,1,2,Junior,Low,Very High,No
28847,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,Unknown,Unknown,never,20,0,Stay,7,0,4,Mid,High,Low,No
30472,city_21,0.624,Male,No relevent experience,Full time course,Unknown,Unknown,4,1000-4999,Pvt Ltd,1,9,1,Job Change,4,1,6,Junior,Medium,Low,Yes
32534,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,1,74,0,Stay,9,1,7,Mid,High,High,No
22395,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,Unknown,Public Sector,1,129,1,Job Change,3,1,4,Junior,Medium,Very High,Yes
4876,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,10,Unknown,Unknown,1,42,0,Stay,10,1,4,Mid,High,Medium,No
25182,city_61,0.913,Unknown,No relevent experience,no_enrollment,High School,Unknown,2,100-500,Pvt Ltd,never,58,0,Stay,2,0,4,Junior,High,High,No
26135,city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,3,Unknown,Unknown,1,126,1,Job Change,3,1,4,Junior,High,Very High,Yes
7517,city_103,0.92,Unknown,No relevent experience,no_enrollment,High School,Unknown,4,Unknown,Unknown,1,45,1,Job Change,4,1,4,Junior,High,Medium,Yes
2793,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,166,0,Stay,21,5,2,Senior,High,Very High,No
25174,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,110,0,Stay,2,1,3,Junior,High,Very High,No
5593,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,Unknown,Unknown,1,37,0,Stay,21,1,4,Senior,High,Medium,No
14003,city_102,0.804,Female,Has relevent experience,Part time course,Graduate,STEM,2,Unknown,Unknown,1,95,1,Job Change,2,1,4,Junior,High,High,Yes
33057,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,29,1,Job Change,21,5,4,Senior,High,Medium,Yes
30484,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,31,0,Stay,21,5,3,Senior,High,Medium,No
14688,city_116,0.743,Male,No relevent experience,Full time course,Masters,STEM,11,50-99,Pvt Ltd,>4,97,0,Stay,11,5,3,Senior,Medium,High,No
25459,city_114,0.926,Male,No relevent experience,no_enrollment,Primary School,Unknown,3,Unknown,Unknown,never,16,0,Stay,3,0,4,Junior,High,Low,No
23657,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,Unknown,4,Unknown,Unknown,never,14,0,Stay,4,0,4,Junior,High,Low,No
20322,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,>4,206,0,Stay,21,5,4,Senior,High,Very High,No
